T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message,Si humidity (%),Si Temperature (C)3.6.15.1
2:06:47,1:14:54,7607.6,7607565,1.0,28,4/8/2024,14:33:29,40.954750,-83.439247,90603.37,27615.91,12.606,69.06,102,-10.73,12.68,-273.15,-459.67,-11.20,11.84,0.19,0.01,96983.01,29560.42,-50.22,-15.31,20.00,-0.88,-48.88,-1.79,1.09,9.15,-0.11,0.20,1.99,274.62,-3.31,-2.44,,0.23,-41.15
2:06:48,1:14:55,7608.6,7608596,1.0,28,4/8/2024,14:33:30,40.954792,-83.439102,90620.36,27621.09,13.818,70.10,102,-10.77,12.61,-273.15,-459.67,-11.21,11.82,0.19,0.01,97086.51,29591.97,100.49,30.63,14.19,-17.38,-48.56,0.28,2.74,9.67,-0.17,0.22,-0.81,242.56,-8.38,2.50,,0.24,-41.09
2:06:49,1:14:56,7609.6,7609627,1.0,28,4/8/2024,14:33:31,40.954834,-83.438950,90637.61,27626.34,13.594,68.08,102,-10.77,12.61,-273.15,-459.67,-11.21,11.82,0.19,0.01,97051.95,29581.43,-33.52,-10.22,11.00,14.06,-48.88,-1.17,1.50,10.12,-0.11,-0.17,-0.20,302.19,5.56,6.94,,0.24,-41.06
2:06:50,1:14:57,7610.6,7610639,1.0,28,4/8/2024,14:33:32,40.954880,-83.438805,90655.69,27631.85,12.455,67.89,102,-10.77,12.61,-273.15,-459.67,-11.21,11.82,0.19,0.01,97086.51,29591.97,34.15,10.41,17.75,-6.38,-49.56,2.53,-0.78,9.46,0.24,-0.11,3.96,191.12,9.50,-11.31,,0.24,-41.02
2:06:51,1:14:58,7611.6,7611650,1.0,28,4/8/2024,14:33:33,40.954918,-83.438675,90674.86,27637.70,12.201,68.82,102,-10.77,12.61,-273.15,-459.67,-11.22,11.80,0.19,0.01,97138.45,29607.80,51.38,15.66,-20.50,-8.00,-48.06,0.75,-3.04,10.10,0.36,-0.08,3.38,90.69,-6.88,1.00,,0.24,-41.09
2:06:52,1:14:59,7612.7,7612668,1.0,28,4/8/2024,14:33:34,40.954960,-83.438530,90695.39,27643.96,12.884,68.76,102,-10.81,12.55,-273.15,-459.67,-11.22,11.80,0.18,0.01,97207.92,29628.97,68.24,20.80,15.25,-2.75,-49.69,1.54,2.55,10.42,0.08,0.06,0.77,262.31,-0.50,6.31,,0.25,-41.02
2:06:53,1:15:00,7613.7,7613680,1.0,28,4/8/2024,14:33:35,40.955002,-83.438400,90715.88,27650.20,11.376,65.43,102,-10.81,12.55,-273.15,-459.67,-11.23,11.79,0.18,0.01,97207.92,29628.97,0.00,0.00,14.19,15.75,-47.56,-0.29,1.29,9.38,-0.11,0.11,0.05,290.19,10.31,4.56,,0.24,-40.95
2:06:54,1:15:01,7614.7,7614693,1.0,28,4/8/2024,14:33:36,40.955044,-83.438286,90735.35,27656.13,9.470,60.01,102,-10.88,12.42,-273.15,-459.67,-11.23,11.79,0.18,0.01,97277.63,29650.22,68.82,20.98,21.75,10.69,-46.25,1.19,-0.04,9.05,-0.36,0.24,2.69,240.75,21.38,-4.69,,0.24,-40.95
2:06:55,1:15:02,7615.7,7615703,1.0,28,4/8/2024,14:33:37,40.955086,-83.438202,90753.05,27661.53,7.850,58.32,102,-10.81,12.55,-273.15,-459.67,-11.23,11.79,0.18,0.01,97260.18,29644.90,-17.28,-5.27,-18.69,-16.75,-47.88,0.77,1.55,9.42,0.30,-0.01,2.93,90.31,-18.88,-3.44,,0.23,-40.96
2:06:56,1:15:03,7616.7,7616738,1.0,28,4/8/2024,14:33:38,40.955124,-83.438118,90771.22,27667.07,8.497,61.34,102,-10.81,12.55,-273.15,-459.67,-11.24,11.77,0.18,0.01,97242.75,29639.59,-16.84,-5.13,-21.69,3.56,-48.38,0.25,0.52,10.44,-0.36,0.35,0.51,76.00,-0.75,-3.00,,0.22,-41.00
2:06:57,1:15:04,7617.8,7617771,1.0,28,4/8/2024,14:33:39,40.955162,-83.438019,90790.55,27672.96,10.150,64.26,102,-10.81,12.55,-273.15,-459.67,-11.25,11.75,0.18,0.01,97277.63,29650.22,33.77,10.29,13.69,14.75,-46.88,2.77,1.02,9.34,-0.04,0.05,2.91,326.69,-5.62,-2.00,,0.23,-41.00
2:06:58,1:15:05,7618.8,7618805,1.0,28,4/8/2024,14:33:40,40.955200,-83.437904,90811.22,27679.26,10.802,64.74,102,-10.81,12.55,-273.15,-459.67,-11.25,11.75,0.18,0.01,97330.07,29666.21,50.71,15.46,-2.69,20.75,-47.56,-2.23,-2.00,10.38,-0.10,-0.30,0.57,354.06,-1.81,7.25,,0.22,-40.99
2:06:59,1:15:06,7619.8,7619823,1.0,28,4/8/2024,14:33:41,40.955242,-83.437790,90833.17,27685.95,10.736,67.14,102,-10.77,12.61,-273.15,-459.67,-11.25,11.75,0.18,0.01,97312.58,29660.87,-17.17,-5.23,14.88,9.75,-48.50,0.67,-1.45,9.77,0.59,0.21,7.49,259.12,10.31,5.75,,0.24,-40.94
2:07:00,1:15:07,7620.8,7620843,1.0,28,4/8/2024,14:33:42,40.955276,-83.437668,90854.67,27692.50,11.107,68.29,102,-10.81,12.55,-273.15,-459.67,-11.26,11.73,0.18,0.01,97382.65,29682.23,68.76,20.96,-17.19,10.25,-48.25,-4.42,1.30,9.15,-0.25,-0.09,3.08,51.19,-3.06,-3.62,,0.23,-40.98
2:07:01,1:15:08,7621.9,7621858,1.0,28,4/8/2024,14:33:43,40.955315,-83.437531,90873.62,27698.28,13.678,72.51,102,-10.84,12.49,-273.15,-459.67,-11.26,11.73,0.18,0.01,97382.65,29682.23,0.00,0.00,8.06,20.00,-47.50,-1.03,1.30,9.73,-0.11,0.28,1.23,1.38,-5.31,-12.06,,0.23,-41.00
2:07:02,1:15:09,7622.9,7622876,1.0,28,4/8/2024,14:33:44,40.955357,-83.437370,90891.71,27703.79,15.048,70.58,102,-10.81,12.55,-273.15,-459.67,-11.26,11.73,0.18,0.01,97452.95,29703.66,69.06,21.05,18.06,9.25,-48.50,0.66,2.90,10.16,-0.49,-0.10,-1.67,315.38,-6.56,3.06,,0.22,-40.96
2:07:03,1:15:10,7623.9,7623893,1.0,28,4/8/2024,14:33:45,40.955402,-83.437202,90910.34,27709.47,14.436,68.02,102,-10.84,12.49,-273.15,-459.67,-11.27,11.71,0.18,0.01,97470.57,29709.03,17.32,5.28,0.06,25.19,-46.25,0.87,-0.42,9.28,-0.18,-0.68,0.20,329.06,3.19,17.94,,0.24,-40.91
2:07:04,1:15:11,7624.9,7624910,1.0,28,4/8/2024,14:33:46,40.955452,-83.437050,90929.55,27715.32,13.218,65.44,102,-10.81,12.55,-273.15,-459.67,-11.27,11.71,0.18,0.01,97452.95,29703.66,-17.32,-5.28,14.25,11.50,-49.38,0.80,1.96,9.76,0.32,0.05,1.26,272.69,10.19,12.38,,0.24,-40.87
2:07:05,1:15:12,7625.9,7625949,1.0,28,4/8/2024,14:33:47,40.955502,-83.436913,90949.09,27721.28,12.383,66.07,102,-10.81,12.55,-273.15,-459.67,-11.28,11.70,0.18,0.01,97488.20,29714.40,33.93,10.34,14.25,11.88,-49.38,-0.64,0.45,10.37,0.17,0.02,-0.90,309.06,-6.31,9.12,,0.24,-40.82
2:07:06,1:15:13,7627.0,7626987,1.0,28,4/8/2024,14:33:48,40.955544,-83.436775,90970.33,27727.76,12.685,68.58,102,-10.84,12.49,-273.15,-459.67,-11.28,11.70,0.18,0.01,97558.88,29735.95,68.08,20.75,8.88,11.50,-50.69,-0.07,1.27,9.78,-0.24,-0.11,-1.60,318.56,-9.38,9.88,,0.24,-40.87
2:07:08,1:15:15,7628.0,7628025,1.0,28,4/8/2024,14:33:49,40.955585,-83.436646,90991.46,27734.20,11.755,67.81,102,-10.84,12.49,-273.15,-459.67,-11.29,11.68,0.18,0.01,97612.05,29752.15,51.23,15.61,-20.38,10.88,-48.19,0.27,-1.09,9.73,0.14,-0.62,1.00,26.25,-16.81,11.12,,0.24,-40.89
2:07:09,1:15:16,7629.0,7629045,1.0,28,4/8/2024,14:33:50,40.955624,-83.436531,91010.34,27739.95,9.381,61.88,102,-10.84,12.49,-273.15,-459.67,-11.30,11.66,0.18,0.01,97647.57,29762.98,34.83,10.62,-15.75,-24.75,-43.88,1.14,2.55,9.36,-0.02,-0.23,-0.16,111.12,-22.44,-11.81,,0.22,-40.92
2:07:10,1:15:17,7630.1,7630064,1.0,28,4/8/2024,14:33:51,40.955666,-83.436447,91027.89,27745.30,7.575,49.48,102,-10.88,12.42,-273.15,-459.67,-11.30,11.66,0.18,0.01,97647.57,29762.98,0.00,0.00,-3.19,-23.75,-48.06,2.93,-1.30,10.12,-0.03,-0.41,1.12,139.12,-4.25,-9.38,,0.23,-40.91
2:07:11,1:15:18,7631.1,7631082,1.0,28,4/8/2024,14:33:52,40.955711,-83.436371,91045.77,27750.75,8.438,57.86,102,-10.91,12.36,-273.15,-459.67,-11.30,11.66,0.18,0.01,97647.57,29762.98,0.00,0.00,16.88,-1.50,-50.50,-0.64,0.18,12.48,0.55,-0.06,-1.66,289.12,-8.19,6.12,,0.23,-40.84
2:07:12,1:15:19,7632.1,7632102,1.0,28,4/8/2024,14:33:53,40.955750,-83.436272,91065.34,27756.71,10.075,64.72,102,-10.91,12.36,-273.15,-459.67,-11.30,11.66,0.18,0.01,97683.15,29773.82,34.88,10.63,4.06,17.75,-48.19,6.97,-1.12,9.88,-0.40,-0.09,1.96,353.06,-8.06,-1.88,,0.23,-40.89
2:07:13,1:15:20,7633.1,7633122,1.0,28,4/8/2024,14:33:54,40.955791,-83.436165,91085.34,27762.81,10.055,62.53,102,-10.88,12.42,-273.15,-459.67,-11.31,11.64,0.18,0.01,97808.19,29811.94,122.59,37.36,-19.50,-10.69,-48.19,0.63,6.38,9.74,0.90,-0.32,-0.31,96.69,-9.94,-8.62,,0.22,-40.90
2:07:14,1:15:21,7634.1,7634122,1.0,28,4/8/2024,14:33:55,40.955833,-83.436066,91107.18,27769.47,9.072,59.31,102,-10.81,12.55,-273.15,-459.67,-11.31,11.64,0.18,0.01,97754.51,29795.57,-53.68,-16.36,-3.00,-23.50,-47.88,-3.74,1.58,11.03,0.40,-0.07,-0.91,153.81,-2.25,-14.12,,0.22,-40.89
2:07:15,1:15:22,7635.1,7635125,1.0,28,4/8/2024,14:33:56,40.955872,-83.435974,91129.57,27776.29,9.213,61.41,102,-10.88,12.42,-273.15,-459.67,-11.32,11.62,0.18,0.01,97736.65,29790.13,-17.81,-5.43,16.38,-9.06,-49.06,-0.82,0.56,9.44,0.38,-0.09,1.69,234.94,2.31,5.44,,0.24,-40.81
2:07:16,1:15:23,7636.1,7636129,1.0,28,4/8/2024,14:33:57,40.955914,-83.435867,91151.68,27783.03,11.491,66.18,102,-10.88,12.42,-273.15,-459.67,-11.32,11.62,0.18,0.01,97862.02,29828.34,124.87,38.06,21.06,-6.19,-47.69,-1.42,-2.44,8.11,-0.23,0.58,-4.96,299.94,-15.94,-3.75,,0.24,-40.78
2:07:17,1:15:24,7637.1,7637132,1.0,28,4/8/2024,14:33:58,40.955956,-83.435722,91169.38,27788.43,13.885,70.17,102,-10.91,12.36,-273.15,-459.67,-11.32,11.62,0.18,0.01,97790.28,29806.48,-71.52,-21.80,18.88,7.00,-48.50,2.77,1.23,9.48,-0.10,-0.51,1.14,310.75,-11.00,0.62,,0.24,-40.77
2:07:18,1:15:25,7638.1,7638133,1.0,28,4/8/2024,14:33:59,40.955997,-83.435570,91185.87,27793.45,14.334,71.93,102,-10.95,12.29,-273.15,-459.67,-11.32,11.62,0.18,0.01,97879.98,29833.82,89.61,27.31,-24.50,8.19,-47.00,0.49,2.02,10.33,0.70,-0.53,0.65,42.25,-15.81,9.38,,0.24,-40.78
2:07:19,1:15:26,7639.1,7639135,1.0,28,4/8/2024,14:34:0,40.956039,-83.435417,91203.05,27798.69,12.011,68.63,102,-10.88,12.42,-273.15,-459.67,-11.33,11.61,0.18,0.01,97808.19,29811.94,-71.65,-21.84,-4.06,-26.75,-46.88,-0.20,1.20,9.69,0.30,0.12,2.00,123.69,-17.12,-13.62,,0.21,-40.80
2:07:20,1:15:27,7640.1,7640138,1.0,28,4/8/2024,14:34:1,40.956078,-83.435295,91221.45,27804.30,10.515,63.07,102,-10.91,12.36,-273.15,-459.67,-11.33,11.61,0.18,0.01,97970.09,29861.28,161.41,49.20,18.50,-13.19,-49.00,-3.28,1.46,11.56,0.63,-0.26,-0.69,214.38,5.62,-4.94,,0.22,-40.78
2:07:21,1:15:28,7641.1,7641139,1.0,28,4/8/2024,14:34:2,40.956123,-83.435181,91242.20,27810.62,11.738,65.58,102,-10.88,12.42,-273.15,-459.67,-11.34,11.59,0.18,0.01,97988.16,29866.79,18.05,5.50,15.19,4.25,-49.19,-1.56,0.49,9.78,-0.08,0.06,-0.23,307.38,-7.19,0.81,,0.24,-40.73
2:07:22,1:15:29,7642.1,7642142,1.0,28,4/8/2024,14:34:3,40.956165,-83.435043,91264.34,27817.37,12.273,69.44,102,-10.91,12.36,-273.15,-459.67,-11.34,11.59,0.18,0.01,97915.98,29844.79,-71.96,-21.93,9.00,6.69,-50.06,0.72,-1.51,9.95,-0.97,-0.15,-4.58,303.94,-2.31,10.75,,0.24,-40.72
2:07:23,1:15:30,7643.1,7643146,1.0,28,4/8/2024,14:34:4,40.956203,-83.434921,91285.09,27823.70,10.353,65.34,102,-10.95,12.29,-273.15,-459.67,-11.35,11.57,0.18,0.01,97952.03,29855.78,35.91,10.95,-20.19,-20.25,-44.25,-0.80,3.33,9.05,0.22,-0.09,-1.56,86.94,-29.62,-1.81,,0.23,-40.74
2:07:24,1:15:31,7644.1,7644149,1.0,28,4/8/2024,14:34:5,40.956242,-83.434830,91304.44,27829.59,7.641,59.31,102,-10.91,12.36,-273.15,-459.67,-11.35,11.57,0.18,0.01,98060.59,29888.87,108.23,32.99,-16.25,-25.25,-44.88,0.37,-0.55,10.34,0.33,0.06,1.78,101.25,-26.06,-4.62,,0.23,-40.79
2:07:25,1:15:32,7645.1,7645150,1.0,28,4/8/2024,14:34:6,40.956276,-83.434753,91323.68,27835.46,6.987,54.52,102,-10.95,12.29,-273.15,-459.67,-11.36,11.55,0.18,0.01,98115.08,29905.48,54.44,16.59,2.56,-21.75,-48.69,-0.40,0.37,10.36,-0.09,-0.42,-2.34,191.06,-1.31,1.12,,0.22,-40.75
2:07:26,1:15:33,7646.2,7646154,1.0,28,4/8/2024,14:34:7,40.956314,-83.434685,91344.57,27841.82,7.668,58.68,102,-10.98,12.23,-273.15,-459.67,-11.36,11.55,0.18,0.01,98060.59,29888.87,-54.28,-16.54,13.00,12.75,-48.00,-1.65,-0.47,9.46,-0.28,-0.27,0.54,329.69,-3.94,-4.25,,0.23,-40.76
2:07:27,1:15:34,7647.2,7647155,1.0,28,4/8/2024,14:34:8,40.956348,-83.434593,91365.47,27848.20,8.604,66.20,102,-10.95,12.29,-273.15,-459.67,-11.36,11.55,0.18,0.01,98096.90,29899.94,36.28,11.06,5.38,13.19,-49.25,-1.50,-0.83,9.75,-0.46,-0.53,-2.24,332.19,-5.19,5.19,,0.23,-40.76
2:07:28,1:15:35,7648.2,7648157,1.0,28,4/8/2024,14:34:9,40.956375,-83.434494,91386.08,27854.48,9.309,71.71,102,-10.95,12.29,-273.15,-459.67,-11.37,11.53,0.18,0.01,98151.48,29916.57,54.48,16.60,-21.25,3.56,-48.06,3.92,-1.14,9.12,-0.39,-0.14,-2.40,45.38,-14.94,7.00,,0.21,-40.78
2:07:29,1:15:36,7649.2,7649159,1.0,28,4/8/2024,14:34:10,40.956402,-83.434395,91406.45,27860.69,8.701,70.92,102,-10.88,12.42,-273.15,-459.67,-11.37,11.53,0.18,0.01,98206.23,29933.26,54.63,16.65,-17.25,-10.56,-48.38,2.10,2.38,9.36,-0.55,-0.08,-0.10,101.56,-7.44,-6.06,,0.21,-40.79
2:07:30,1:15:37,7650.2,7650162,1.0,28,4/8/2024,14:34:11,40.956425,-83.434296,91425.15,27866.38,9.245,76.22,102,-10.98,12.23,-273.15,-459.67,-11.37,11.53,0.18,0.01,98206.23,29933.26,0.00,0.00,-0.69,-19.00,-49.69,0.52,-0.30,9.04,0.27,-0.18,-0.57,194.56,1.19,8.31,,0.21,-40.77
2:07:31,1:15:38,7651.2,7651164,1.0,28,4/8/2024,14:34:12,40.956444,-83.434174,91441.03,27871.23,11.670,82.75,102,-10.95,12.29,-273.15,-459.67,-11.38,11.52,0.18,0.01,98224.50,29938.83,18.24,5.56,13.19,-16.19,-49.38,2.16,0.71,8.52,-0.51,0.05,-3.69,275.25,-13.94,4.62,,0.23,-40.68
2:07:32,1:15:39,7652.2,7652165,1.0,28,4/8/2024,14:34:13,40.956455,-83.434029,91453.91,27875.15,12.810,83.84,102,-11.02,12.17,-273.15,-459.67,-11.38,11.52,0.18,0.01,98279.44,29955.57,54.88,16.73,13.88,6.69,-49.06,1.82,0.68,10.14,-0.41,-0.33,-2.30,298.81,1.06,6.69,,0.23,-40.65
2:07:33,1:15:40,7653.2,7653166,1.0,28,4/8/2024,14:34:14,40.956470,-83.433884,91468.33,27879.55,11.522,81.05,102,-10.95,12.29,-273.15,-459.67,-11.39,11.50,0.18,0.01,98242.80,29944.40,-36.60,-11.16,-30.19,-7.88,-43.38,2.74,0.17,9.47,-0.23,-0.15,-3.03,70.44,-23.56,10.88,,0.22,-40.67
2:07:34,1:15:41,7654.2,7654169,1.0,28,4/8/2024,14:34:15,40.956486,-83.433762,91483.73,27884.24,9.971,79.28,102,-10.95,12.29,-273.15,-459.67,-11.39,11.50,0.18,0.01,98334.52,29972.36,91.44,27.87,1.00,-22.56,-49.38,3.58,-0.43,10.49,0.37,-0.58,2.74,141.75,-7.56,-10.06,,0.21,-40.67
2:07:35,1:15:42,7655.2,7655170,1.0,28,4/8/2024,14:34:16,40.956501,-83.433640,91501.39,27889.62,9.957,78.79,102,-10.95,12.29,-273.15,-459.67,-11.40,11.48,0.18,0.01,98316.14,29966.76,-18.36,-5.60,-18.50,-9.75,-48.19,1.03,-2.26,10.49,0.23,0.07,1.65,118.81,0.06,3.50,,0.23,-40.66
2:07:36,1:15:43,7656.2,7656174,1.0,28,4/8/2024,14:34:17,40.956520,-83.433517,91522.07,27895.93,11.045,79.48,102,-11.09,12.04,-273.15,-459.67,-11.40,11.48,0.18,0.01,98316.14,29966.76,0.00,0.00,1.00,19.19,-48.19,-2.16,-3.52,10.79,-0.54,-0.05,0.73,355.19,2.44,0.56,,0.21,-40.66
2:07:37,1:15:44,7657.2,7657179,1.0,28,4/8/2024,14:34:18,40.956539,-83.433388,91544.49,27902.76,11.312,77.84,102,-10.95,12.29,-273.15,-459.67,-11.40,11.48,0.18,0.01,98352.91,29977.97,36.58,11.15,22.56,0.50,-48.56,-2.07,5.60,10.21,-0.23,0.01,-0.25,253.94,10.44,-4.81,,0.23,-40.62
2:07:38,1:15:45,7658.2,7658182,1.0,28,4/8/2024,14:34:19,40.956562,-83.433266,91566.95,27909.61,9.667,71.89,102,-10.98,12.23,-273.15,-459.67,-11.40,11.48,0.17,0.01,98445.12,30006.07,91.94,28.02,2.06,-33.00,-43.88,2.91,0.14,9.24,0.02,0.31,1.02,145.06,-22.44,-16.75,,0.23,-40.53
2:07:39,1:15:46,7659.2,7659184,1.0,28,4/8/2024,14:34:20,40.956596,-83.433174,91588.39,27916.14,8.305,62.43,102,-10.98,12.23,-273.15,-459.67,-11.41,11.46,0.17,0.01,98426.65,30000.44,-18.44,-5.62,-10.06,-26.06,-44.75,-0.35,-0.66,9.74,-0.65,0.09,2.00,111.50,-19.50,-5.69,,0.24,-40.61
2:07:40,1:15:47,7660.2,7660189,1.0,28,4/8/2024,14:34:21,40.956631,-83.433090,91608.73,27922.34,7.653,56.58,102,-10.95,12.29,-273.15,-459.67,-11.42,11.44,0.17,0.01,98463.62,30011.71,36.78,11.21,12.88,7.19,-50.69,1.79,-0.33,8.71,0.27,0.48,1.14,289.56,-0.06,5.94,,0.21,-40.62
2:07:41,1:15:48,7661.2,7661193,1.0,28,4/8/2024,14:34:22,40.956665,-83.433006,91627.13,27927.95,8.406,61.98,102,-10.98,12.23,-273.15,-459.67,-11.42,11.44,0.17,0.01,98556.34,30039.97,92.35,28.15,16.25,3.00,-49.88,0.62,-1.90,9.13,0.08,0.13,0.53,283.75,-2.44,4.12,,0.24,-40.55
2:07:42,1:15:49,7662.2,7662194,1.0,28,4/8/2024,14:34:23,40.956703,-83.432915,91645.36,27933.51,9.739,64.65,102,-11.02,12.17,-273.15,-459.67,-11.42,11.44,0.17,0.01,98537.76,30034.31,-18.56,-5.66,-16.88,-12.50,-49.25,1.19,2.51,10.57,0.16,0.32,2.18,112.38,-3.31,-1.75,,0.24,-40.53
2:07:43,1:15:50,7663.2,7663195,1.0,28,4/8/2024,14:34:24,40.956741,-83.432816,91665.07,27939.51,8.886,61.99,102,-11.02,12.17,-273.15,-459.67,-11.43,11.43,0.17,0.01,98556.34,30039.97,18.56,5.66,-24.19,4.25,-46.06,2.86,-1.19,9.39,0.28,0.23,0.84,47.62,-11.44,10.12,,0.23,-40.58
2:07:44,1:15:51,7664.2,7664196,1.0,28,4/8/2024,14:34:25,40.956776,-83.432724,91686.30,27945.98,8.294,65.65,102,-11.02,12.17,-273.15,-459.67,-11.43,11.43,0.17,0.01,98630.81,30062.67,74.40,22.68,13.75,3.06,-51.06,-1.79,0.76,10.77,0.21,0.16,0.74,265.00,6.25,8.31,,0.23,-40.57
2:07:45,1:15:52,7665.2,7665200,1.0,28,4/8/2024,14:34:26,40.956802,-83.432625,91708.40,27952.72,9.264,74.60,102,-11.02,12.17,-273.15,-459.67,-11.44,11.41,0.17,0.01,98649.47,30068.36,18.58,5.66,-17.50,5.88,-49.69,2.15,-1.18,9.72,0.33,-0.27,-1.14,105.94,10.06,-2.50,,0.23,-40.51
2:07:46,1:15:53,7666.2,7666201,1.0,28,4/8/2024,14:34:27,40.956818,-83.432503,91728.22,27958.76,12.109,84.96,102,-10.95,12.29,-273.15,-459.67,-11.44,11.41,0.17,0.01,98724.29,30091.16,74.75,22.78,8.50,16.06,-49.00,1.69,2.05,8.60,0.47,-0.04,4.00,350.81,-7.69,-7.62,,0.23,-40.55
2:07:47,1:15:54,7667.2,7667205,1.0,28,4/8/2024,14:34:29,40.956833,-83.432198,91765.02,27969.98,12.596,85.84,102,-11.05,12.10,-273.15,-459.67,-11.44,11.41,0.17,0.01,98743.04,30096.88,18.68,5.69,15.56,6.88,-49.00,1.12,1.68,10.38,-0.28,0.17,1.60,283.12,3.19,4.38,,0.24,-40.43
2:07:48,1:15:55,7668.4,7668424,0.8,28,4/8/2024,14:34:30,40.956844,-83.432060,91784.65,27975.96,11.495,81.57,102,-11.02,12.17,-273.15,-459.67,-11.45,11.39,0.17,0.01,98705.55,30085.45,-30.72,-9.36,-5.25,-27.38,-45.88,1.79,0.35,9.29,0.34,0.02,-0.06,136.88,-15.75,-8.06,,0.24,-40.45
2:07:49,1:15:56,7669.4,7669432,1.0,28,4/8/2024,14:34:31,40.956860,-83.431923,91805.68,27982.37,11.251,78.47,102,-11.05,12.10,-273.15,-459.67,-11.45,11.39,0.17,0.01,98705.55,30085.45,0.00,0.00,-23.38,-3.00,-47.50,-1.88,-2.28,11.21,0.23,-0.05,3.34,76.06,-8.44,3.50,,0.22,-40.49
2:07:50,1:15:57,7670.4,7670439,1.0,28,4/8/2024,14:34:32,40.956882,-83.431793,91827.77,27989.10,11.890,78.97,102,-11.05,12.10,-273.15,-459.67,-11.45,11.39,0.17,0.01,98780.58,30108.32,74.50,22.71,18.00,1.00,-49.88,0.65,0.61,9.69,0.26,-0.14,-1.17,285.94,-3.12,3.81,,0.24,-40.44
2:07:51,1:15:58,7671.4,7671444,1.0,28,4/8/2024,14:34:33,40.956905,-83.431656,91849.08,27995.60,11.674,74.92,102,-11.05,12.10,-273.15,-459.67,-11.46,11.37,0.17,0.01,98818.20,30119.79,37.43,11.41,20.19,7.75,-48.00,-0.20,-1.24,10.09,-0.16,-0.26,-0.08,287.19,2.50,2.75,,0.24,-40.45
2:07:52,1:15:59,7672.4,7672448,1.0,28,4/8/2024,14:34:34,40.956940,-83.431534,91868.46,28001.51,10.326,65.17,102,-11.05,12.10,-273.15,-459.67,-11.46,11.37,0.17,0.01,98799.38,30114.05,-18.72,-5.71,-14.25,27.38,-43.50,1.22,0.26,9.22,-0.37,-0.49,-3.23,0.81,2.25,20.00,,0.21,-40.49
2:07:53,1:16:00,7673.5,7673455,1.0,28,4/8/2024,14:34:35,40.956982,-83.431435,91887.15,28007.20,8.805,58.69,102,-11.05,12.10,-273.15,-459.67,-11.46,11.37,0.17,0.01,98818.20,30119.79,18.70,5.70,-9.75,-28.56,-45.50,3.12,0.59,9.39,0.12,-0.09,0.54,135.75,-15.38,-6.00,,0.25,-40.44
2:07:54,1:16:01,7674.5,7674462,1.0,28,4/8/2024,14:34:36,40.957024,-83.431343,91906.23,28013.02,10.017,61.50,102,-11.02,12.17,-273.15,-459.67,-11.47,11.35,0.17,0.01,98874.74,30137.02,56.15,17.12,-1.00,-19.25,-49.75,3.71,0.29,9.65,-0.06,-0.65,-0.81,166.50,2.00,-1.81,,0.24,-40.39
2:07:55,1:16:02,7675.5,7675467,1.0,28,4/8/2024,14:34:37,40.957066,-83.431236,91924.79,28018.68,10.064,65.70,102,-11.02,12.17,-273.15,-459.67,-11.47,11.35,0.17,0.01,98893.63,30142.78,18.80,5.73,5.50,16.75,-49.00,-2.82,-0.08,9.40,0.36,0.12,-2.90,12.25,-2.06,-8.50,,0.24,-40.40
2:07:56,1:16:03,7676.5,7676472,1.0,28,4/8/2024,14:34:38,40.957100,-83.431122,91944.70,28024.75,10.930,67.02,102,-11.05,12.10,-273.15,-459.67,-11.47,11.35,0.17,0.01,98969.35,30165.86,75.27,22.94,5.56,13.00,-49.88,-1.04,0.49,11.85,-0.18,-0.06,-1.44,327.62,-5.12,4.88,,0.22,-40.46
2:07:57,1:16:04,7677.5,7677481,1.0,28,4/8/2024,14:34:39,40.957142,-83.431007,91964.84,28030.88,10.439,65.07,102,-11.05,12.10,-273.15,-459.67,-11.48,11.34,0.17,0.01,98950.39,30160.08,-18.81,-5.73,-24.75,-14.06,-45.00,-0.78,-1.83,9.43,-0.52,-0.56,-1.98,109.75,-12.62,3.25,,0.23,-40.41
2:07:58,1:16:05,7678.5,7678488,1.0,28,4/8/2024,14:34:40,40.957176,-83.430893,91985.47,28037.17,10.053,68.22,102,-11.13,11.97,-273.15,-459.67,-11.48,11.34,0.17,0.01,98988.32,30171.64,37.67,11.48,8.88,-13.06,-51.00,3.60,-4.46,9.02,0.63,-0.42,4.38,186.81,6.25,-1.94,,0.24,-40.36
2:07:59,1:16:06,7679.5,7679495,1.0,28,4/8/2024,14:34:41,40.957199,-83.430771,92005.25,28043.20,11.304,79.71,102,-11.05,12.10,-273.15,-459.67,-11.49,11.32,0.17,0.01,99064.38,30194.82,75.53,23.02,-3.06,-11.00,-52.38,4.47,-2.15,9.49,-0.39,-0.60,-6.00,200.69,9.69,10.62,,0.26,-40.31
